@relation tashkis hadese-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 {1,2,}

@data
-2.4519,2.1449,1
1.3007,-1.2967,1
2.0162,-1.9264,1
1.2941,-1.3375,1
0.81375,-0.6324,1
5.8148,-5.8818,1
2.3538,-2.3387,1
-2.3245,2.1832,1
2.7587,-2.666,1
4.004,-3.9305,1
2.9014,-2.7955,1
3.0932,-3.1991,1
2.2764,-2.0651,1
4.7679,-4.549,1
6.6852,-7.0341,1
3.7776,-4.0026,1
0.85492,-1.0195,1
0.84163,-1.1494,1
3.3066,-3.3123,1
0.53169,-0.67615,1
3.3077,-3.1124,1
4.1352,-4.1422,1
3.4198,-3.4058,1
-0.3734,0.2855,1
2.5288,-2.4288,1
1.1466,-1.1628,1
0.77329,-0.92921,1
3.1714,-3.2628,1
1.749,-1.9167,1
0.22348,-0.25241,1
1.3047,-1.2932,1
2.2155,-2.3598,1
-0.22325,0.11925,1
3.6677,-3.4994,1
-0.38515,0.24753,1
2.6456,-2.5359,1
4.7536,-4.9369,1
-0.021871,-0.15072,1
1.2373,-1.2939,1
1.2761,-1.4012,1
0.53267,-0.46741,1
3.7643,-3.9428,1
-0.38854,0.24786,1
6.6694,-6.6324,1
10.044,-9.8445,1
4.8787,-5.0967,1
5.1676,-5.1161,1
5.7209,-5.5812,1
1.1587,-1.0945,1
3.1767,-3.2319,1
1.1062,-1.0569,1
1.8354,-1.9947,1
3.8273,-4.1239,1
2.2357,-2.5131,1
-2.9629,2.817,1
1.12,-1.0836,1
0.21953,-0.22743,1
4.8378,-4.7639,1
5.3182,-5.124,1
4.2126,-4.4936,1
-1.5411,1.4837,1
2.8526,-3.1406,1
1.5698,-1.9419,1
2.7634,-2.9911,1
2.7411,-2.8121,1
-0.94554,0.98027,1
2.8883,-2.8314,1
1.9032,-1.9588,1
2.9003,-3.0952,1
4.0437,-3.8884,1
4.7872,-4.6896,1
2.6897,-2.6406,1
6.3125,-6.2413,1
1.5482,-1.6876,1
1.3882,-1.3829,1
2.1789,-2.2812,1
4.9569,-5.214,1
2.9713,-3.2211,1
-1.0348,0.89398,1
3.8,-3.7223,1
-1.0522,1.0689,1
1.8142,-1.7745,1
3.0782,-3.0975,1
1.5055,-1.4902,1
1.9103,-2.0423,1
2.0628,-2.2526,1
0.32247,-0.34424,1
6.4521,-6.6319,1
5.5342,-5.5532,1
-4.1254,4.1757,1
-0.36253,0.17991,1
-0.26774,0.058454,1
0.67722,-0.61509,1
1.1024,-1.3272,1
1.8266,-1.8168,1
3.9104,-4.0476,1
1.4755,-1.5566,1
5.2358,-5.4402,1
-0.076841,-0.1466,1
4.8169,-4.9117,1
-1.5692,1.6729,1
4.0889,-3.9229,1
2.0612,-2.1278,1
3.5852,-3.6943,1
-4.1636,4.1712,1
6.8558,-6.6133,1
3.1453,-3.075,1
3.6263,-3.83,1
2.7918,-2.8053,1
3.6614,-3.5753,1
3.8545,-3.7552,1
5.7214,-5.8085,1
2.923,-2.9128,1
2.9166,-3.0609,1
4.3644,-4.595,1
0.17852,-0.1929,1
-0.38319,0.063971,1
3.318,-3.4112,1
2.6427,-2.5017,1
5.6278,-5.6169,1
1.7215,-1.6591,1
-3.1204,2.8847,1
4.5076,-4.4711,1
3.8397,-4.0652,1
1.1096,-1.1858,1
3.8034,-3.874,1
1.5426,-1.8486,1
5.3318,-5.216,1
3.9335,-4.0378,1
3.2039,-3.1767,1
1.5943,-1.7111,1
5.9459,-6.0957,1
1.1044,-1.2755,1
4.4055,-4.3265,1
0.48452,-0.61039,1
2.8307,-2.8072,1
0.47424,-0.50967,1
-0.41592,0.25228,1
0.32046,-0.56624,1
-4.5863,4.3829,1
2.0616,-2.0604,1
0.37364,-0.45137,1
1.779,-1.6578,1
2.9314,-2.889,1
2.1973,-2.3593,1
0.19248,-0.32511,1
-3.0516,3.0182,1
7.4355,-7.4184,1
2.6631,-2.9437,1
-2.2897,2.0737,1
3.5126,-3.4368,1
-0.60045,0.54928,1
1.72,-1.9762,1
0.15009,-0.25776,1
1.5835,-1.7578,1
0.27669,-0.31539,1
3.8224,-3.9896,1
2.3205,-2.344,1
0.035195,-0.014081,1
4.1011,-4.0905,1
1.5831,-1.6496,1
2.7478,-2.6939,1
-4.8148,4.795,1
1.5342,-1.8391,1
1.3327,-1.377,1
1.1974,-1.3175,1
0.94948,-1.0081,1
4.0221,-3.9868,1
4.8778,-4.836,1
6.7729,-6.9197,1
-2.9536,2.9331,1
3.0081,-3.2502,1
2.0037,-2.2517,1
3.5237,-3.6314,1
7.4651,-7.2641,1
5.9101,-5.7192,1
-0.69383,0.60474,1
-2.9601,2.7184,1
5.563,-5.7233,1
5.8274,-5.7866,1
2.1143,-2.3285,1
-0.87207,0.90753,1
0.86342,-1.0893,1
3.1627,-3.1188,1
2.9425,-3.1302,1
1.7281,-1.7233,1
3.1213,-3.4562,1
3.3585,-3.3623,1
1.7176,-1.7509,1
4.1017,-4.0298,1
-0.73715,0.54794,1
3.3057,-3.5528,1
2.5976,-2.5985,1
2.5807,-2.5977,1
4.9433,-5.1643,1
-0.48982,0.2996,1
-1.499,1.1757,1
-6.6768,6.5508,1
5.4572,-5.5109,1
0.28186,-0.42744,1
7.0167,-7.1716,1
1.5538,-1.6239,1
-0.68026,0.64808,1
1.4066,-1.3685,1
0.24827,-0.34707,1
-3.6222,3.464,1
2.6653,-2.8015,1
3.6613,-3.5799,1
1.7123,-1.9649,1
0.30414,-0.32028,1
3.2059,-3.0962,1
2.0044,-1.8676,1
3.8192,-3.8552,1
-0.030947,0.16175,1
5.3544,-5.3933,1
4.8805,-5.1527,1
-0.60975,0.53076,1
6.417,-6.3463,1
0.56626,-0.50941,1
2.4869,-2.4739,1
6.6199,-6.4847,1
1.7537,-1.8702,1
2.3536,-2.4139,1
3.0459,-3.0186,1
4.3431,-4.3009,1
1.3584,-1.4613,1
2.7058,-2.9417,1
3.0785,-3.0952,1
1.7499,-1.9681,1
3.9379,-3.8868,1
1.5124,-1.521,1
1.7936,-1.9126,1
2.4944,-2.5789,1
-0.26652,0.21025,1
3.7266,-3.9025,1
0.051786,-0.14759,1
-1.7539,1.5918,1
3.9152,-4.0659,1
-1.8601,1.6408,1
3.5334,-3.5314,1
1.6102,-1.8621,1
-1.4416,1.1808,1
-0.53224,0.31056,1
4.4703,-4.638,1
0.25072,-0.36736,1
-0.90722,0.77206,1
-0.002284,-0.020024,1
2.6908,-2.7409,1
0.63147,-0.48688,1
-2.1336,2.0684,1
1.4667,-1.5552,1
2.7554,-2.6863,1
4.2775,-4.3124,1
2.8314,-2.9356,1
2.0273,-2.114,1
0.043101,-0.26695,1
3.1913,-3.1674,1
0.30607,-0.43447,1
2.0551,-2.3781,1
3.3339,-3.1916,1
2.4568,-2.5531,1
3.693,-3.6316,1
1.663,-1.4491,1
5.3402,-5.3991,1
3.7271,-3.9025,1
3.0117,-3.2641,1
-3.4365,3.3632,1
4.2432,-4.1205,1
-4.1062,3.9377,1
3.673,-3.5895,1
5.2496,-5.1803,1
2.718,-2.9849,1
2.9542,-2.9398,1
4.4486,-4.4151,1
0.71869,-0.94668,1
4.6745,-4.6675,1
2.1007,-2.0196,1
0.65376,-0.74299,1
2.7635,-2.6268,1
-1.7137,1.6551,1
1.4512,-1.477,1
-1.302,1.337,1
-0.17382,0.13769,1
5.6128,-5.8271,1
0.043661,-0.026229,1
2.9214,-3.2402,1
1.8698,-2.0789,1
1.4084,-1.3959,1
-2.3019,2.2314,1
1.5882,-1.8307,1
0.10582,-0.21853,1
3.0994,-2.9282,1
4.8145,-4.8261,1
2.5426,-2.5544,1
2.5258,-2.556,1
3.0273,-3.0009,1
3.9084,-4.2351,1
3.5348,-3.6511,1
-1.0335,1.107,1
4.5123,-4.5838,1
5.6513,-5.6846,1
2.2325,-2.2314,1
1.5399,-1.655,1
3.869,-3.8452,1
2.2524,-2.3713,1
-0.50479,0.58315,1
-5.3343,5.1706,1
-2.1903,2.3393,1
2.6249,-2.4289,1
1.3836,-1.5994,1
6.6959,-6.6331,1
-2.6877,2.754,1
3.5847,-3.6351,1
5.3512,-5.4465,1
2.1691,-2.3182,1
0.33493,-0.66417,1
-0.72662,0.72821,1
3.3545,-3.6214,1
-0.027731,0.065074,1
2.1162,-2.3813,1
0.92643,-1.0873,1
1.5889,-1.7483,1
-3.9676,3.7623,1
3.122,-3.2156,1
6.2769,-6.6249,1
3.0056,-2.8389,1
2.0059,-2.0563,1
-0.53211,0.43257,1
4.1929,-4.0751,1
-0.39021,0.35415,1
4.8015,-5.0485,1
0.53618,-0.33557,1
3.4321,-3.3621,1
-0.25768,0.091287,1
-2.5203,2.4382,2
-2.5777,2.5073,2
-9.1849,9.0659,2
-4.8891,4.8523,2
-8.1133,8.01,2
-8.4465,8.2467,2
-6.2199,6.0736,2
-4.914,4.7543,2
-3.0048,3.0057,2
-2.6392,2.6147,2
-4.5594,4.5198,2
-4.5594,4.5198,2
-3.6999,3.6636,2
-7.9461,7.7316,2
-3.5587,3.5917,2
-1.8167,1.8014,2
-8.2691,8.1454,2
-7.1077,7.1315,2
-2.9278,2.9634,2
-4.2015,4.0513,2
-2.5066,2.3607,2
-5.0253,4.8475,2
-5.9975,5.8563,2
-5.0929,4.9936,2
-7.6779,7.5298,2
-1.1218,1.1421,2
-3.1797,3.1123,2
-6.0006,5.7554,2
-7.7367,7.6191,2
-4.0383,4.0581,2
-5.4069,5.2727,2
-7.7367,7.6191,2
-4.0175,3.8238,2
-5.9872,5.7718,2
-2.9889,3.065,2
-6.7013,6.6331,2
-5.7991,5.7327,2
-7.6084,7.6848,2
-4.7889,4.7411,2
-4.8373,4.859,2
-6.0089,6.0227,2
-7.3357,7.1999,2
-2.0687,2.1571,2
-6.9488,6.8842,2
-6.9488,6.8842,2
-9.4099,9.3246,2
-4.1587,4.0452,2
-3.8638,3.8778,2
-9.3965,9.352,2
-1.1156,1.187,2
-1.712,1.7698,2
-2.9077,2.9031,2
-8.2557,8.0161,2
-10.285,10.211,2
-1.5569,1.632,2
-8.6865,8.5639,2
-8.7708,8.5988,2
-2.7723,2.7527,2
-3.8968,3.6618,2
-4.7369,4.7987,2
-3.7696,3.5825,2
-7.1454,7.0878,2
-2.7044,2.6035,2
-2.3658,2.3657,2
-6.113,5.7173,2
-7.2734,7.2705,2
0.30746,-0.1313,2
-0.52988,0.50462,2
-1.9266,1.897,2
-6.6346,6.437,2
-5.7121,5.5936,2
-7.9394,7.8407,2
-3.357,3.3238,2
-8.5209,8.3404,2
-7.3315,7.2257,2
-7.7002,7.6137,2
-3.5797,3.4955,2
-2.9937,2.7877,2
-6.4471,6.4248,2
-4.7526,4.7182,2
-6.3809,6.3345,2
-4.9792,4.7984,2
-1.6196,1.6875,2
-10.651,10.413,2
-1.6802,1.662,2
-7.5875,7.4205,2
-7.859,7.6524,2
-5.5665,5.476,2
-1.1221,1.0824,2
-5.1409,5.0646,2
-2.5556,2.3885,2
-4.7909,4.6587,2
-1.3259,1.3229,2
-2.3734,2.3221,2
-2.264,2.2728,2
-6.3768,6.4064,2
-10.802,10.63,2
-4.0884,4.0427,2
-0.5026,0.57155,2
-4.0568,3.8743,2
-5.2837,5.1329,2
-3.8032,3.7764,2
-7.0349,6.9149,2
-1.8083,1.9294,2
-4.506,4.3136,2
-5.788,5.6594,2
-6.2075,6.0189,2
-6.1939,6.1832,2
-5.825,5.5926,2
-0.4424,0.2538,2
-5.5056,5.3941,2
-2.0614,2.0522,2
-5.1427,4.8874,2
-1.9481,2.0235,2
-1.6136,1.6152,2
-4.0711,3.9426,2
-8.7839,8.598,2
-5.7068,5.6547,2
-5.7068,5.6547,2
-4.5769,4.2592,2
-6.0394,5.6561,2
-4.6162,4.4663,2
-3.5568,3.3707,2
-1.9176,1.9281,2
-1.6414,1.5822,2
-1.8752,1.8747,2
-6.0215,5.8749,2
-1.7335,1.7035,2
0.26024,-0.10059,2
-7.0607,7.0171,2
-5.9429,5.8861,2
-5.9429,5.8861,2
-2.5314,2.3431,2
-2.5314,2.3431,2
1.5961,-1.5847,2
1.0611,-0.91201,2
-1.9246,1.8571,2
-4.2241,4.154,2
-1.6613,1.5029,2
-1.3241,1.2818,2
-5.0613,4.9687,2
-7.0691,6.9315,2
-5.4548,5.4514,2
-8.9964,8.7721,2
-6.3715,6.1264,2
-2.2448,2.1777,2
-3.7284,3.6428,2
-4.6777,4.7961,2
-6.4508,6.384,2
-6.5584,6.5024,2
-3.9191,3.8701,2
-7.5015,7.3417,2
-1.8208,1.8073,2
-4.6411,4.4921,2
-7.687,7.5486,2
-6.3428,6.1889,2
-3.8095,3.8234,2
-4.6295,4.6411,2
-5.1589,5.0948,2
-5.3997,5.2787,2
-7.1766,7.1789,2
-0.82272,0.83108,2
-11.742,11.55,2
-2.3208,2.2253,2
-3.3434,3.294,2
-4.2584,4.143,2
-2.8563,2.7359,2
-5.9181,5.8732,2
-7.8843,7.7216,2
-8.7534,8.649,2
-3.8728,3.8588,2
-5.7742,5.7084,2
-2.9268,2.7724,2
0.29283,-0.19187,2
-5.6353,5.5998,2
-8.7067,8.6384,2
-5.6078,5.4719,2
-5.0163,4.852,2
-1.0258,0.92728,2
-4.5928,4.5619,2
-4.1407,4.1725,2
-5.4813,5.307,2
-4.4479,4.4589,2
-10.228,10.064,2
-1.7804,1.8048,2
-8.0652,8.0506,2
-0.11771,0.15804,2
-4.2453,4.099,2
-7.0632,6.8955,2
-7.6732,7.5561,2
-4.5761,4.5667,2
-8.5975,8.5005,2
-1.1188,1.0234,2
-2.2066,2.3898,2
-1.9571,1.892,2
-6.5291,6.3604,2
-3.6881,3.4812,2
-3.6881,3.4812,2
-3.7157,3.7454,2
-7.4991,7.4356,2
-5.0206,4.8931,2
-5.6352,5.5182,2
-4.8349,4.8065,2
-1.4336,1.3988,2
-3.1867,3.1778,2
-3.1867,3.1778,2
-8.7298,8.4273,2
-3.7657,3.7029,2
-6.8673,6.7937,2
-2.5498,2.3691,2
-4.729,4.5027,2
-5.3965,5.2976,2
-5.7234,5.6025,2
-2.4947,2.4942,2
-5.1633,5.1162,2
-8.5891,8.56,2
-12.148,11.835,2
-12.319,12.243,2
-12.319,12.243,2
-4.2323,4.2171,2
-1.2742,1.271,2
-2.8634,2.838,2
-0.73522,0.77023,2
-6.3561,6.2275,2
-3.8746,3.9181,2
-2.951,2.8641,2
-3.2319,3.0904,2
-7.2092,7.0036,2
-3.3638,3.2394,2
-3.7452,3.613,2
-4.5881,4.5799,2
-3.0648,2.9345,2
-8.6147,8.5968,2
-2.8956,2.8877,2
-0.12432,0.13977,2
-1.5264,1.4311,2
-6.8987,6.7761,2
-8.2386,8.119,2
-6.3768,6.4064,2
-6.8189,6.7009,2
-11.566,11.316,2
-0.25982,0.20839,2
-6.4213,6.5226,2
-4.0064,4.0376,2
-7.7653,7.6523,2
-2.6638,2.7742,2
-4.7561,4.726,2
-6.4804,6.1953,2
-6.3276,6.2273,2
-6.3817,6.3767,2
-4.2383,4.2166,2
-2.4961,2.3919,2
-7.4201,7.3485,2
-5.2941,5.1885,2
-3.4251,3.3497,2
-6.7622,6.5901,2
-3.636,3.6442,2
-4.3763,4.4237,2
0.0060865,0.012873,2
-3.8868,3.9067,2
-7.7538,7.6789,2
-3.4377,3.4432,2
-6.2141,6.1551,2
-6.2141,6.1551,2
-4.2495,4.1255,2
-5.5376,5.5014,2
-6.2141,6.1551,2
-8.2391,8.1845,2
-4.3763,4.4237,2
-7.2176,7.049,2
-5.4795,5.4071,2
-4.4366,4.1821,2
-7.4196,7.2461,2
-6.2535,6.2168,2
-0.34288,0.43177,2
-0.34288,0.43177,2
-10.653,10.44,2
-9.9646,9.8272,2
-4.312,4.3633,2
-8.0223,7.8898,2
-4.1208,3.9808,2
-4.6777,4.5505,2
-6.6716,6.5138,2
-6.8585,6.7618,2
-6.8585,6.7618,2
-5.4547,5.4176,2
-5.9509,5.8641,2
-1.6413,1.647,2
-1.0543,1.0227,2
-2.8621,2.9185,2
-0.038425,0.21411,2
-7.3852,7.1917,2
-11.869,11.786,2
-11.512,11.267,2
-4.6732,4.5773,2
-4.2533,4.1608,2
-6.6912,6.5177,2
-8.2033,7.9205,2
-5.0188,4.9293,2
-2.0943,2.1442,2
-4.0896,4.0979,2
-4.9251,4.903,2
-2.4583,2.3713,2
-4.9222,4.9433,2
-2.8234,2.8143,2
-3.4157,3.3446,2
-4.8876,4.6607,2
-5.8144,5.6452,2
-7.7215,7.6574,2
-12.499,12.277,2
-12.499,12.277,2
-3.4458,3.409,2
-9.6601,9.4999,2
-8.7397,8.5749,2
-2.201,2.1413,2
-8.8386,8.8266,2
-4.8462,4.6041,2
-4.3517,4.1946,2
-3.83,3.7486,2
-6.2403,6.1455,2
-1.9775,1.8247,2
-8.0625,7.8952,2
-6.5417,6.5242,2
-8.0327,8.0034,2
-5.7204,5.6771,2
-5.5871,5.5478,2
-2.201,2.1413,2
-3.6999,3.5908,2
-3.6999,3.5908,2
-10.949,10.706,2
-3.2677,3.1781,2
-5.066,5.0512,2
-5.4819,5.2167,2
-4.7084,4.7007,2
-4.6221,4.5576,2
-3.9951,3.9188,2
-2.2589,2.1819,2
-5.3185,5.0931,2
-5.3185,5.0931,2
-6.7944,6.738,2
-5.3185,5.0931,2
-5.6118,5.5209,2
-2.8192,2.8729,2
-9.1334,9.0046,2
-3.127,3.1171,2
-1.1456,1.1866,2
-4.2616,4.3278,2
-7.5758,7.4801,2
-7.1288,6.9501,2
-9.1243,8.9716,2
-3.9094,3.8467,2
-3.2736,3.0441,2
-2.7446,2.6536,2
-2.3636,2.2565,2
-6.0622,5.9032,2
-6.3924,6.3131,2
-4.7763,4.6533,2
-5.7491,5.6826,2
-4.7136,4.6521,2
-6.5617,6.4111,2
-2.4323,2.3764,2
-5.9768,5.8876,2
-7.4506,7.3514,2
-3.018,3.0582,2
-5.1305,5.0088,2
-6.2098,6.1931,2
-6.1966,6.1062,2
-0.63869,0.57773,2
-4.0557,4.0013,2
-4.2328,4.1357,2
-4.6569,4.5222,2
-4.6569,4.5222,2
-6.4531,6.4178,2
-1.6001,1.6251,2
-1.5143,1.5467,2
-2.6803,2.6709,2
-4.5094,4.3414,2
-5.9429,5.8861,2
-8.572,8.4013,2
-8.7828,8.6776,2
-7.9413,7.6691,2
-4.5804,4.5426,2
-3.2808,3.2898,2
-3.8794,3.8866,2
-2.7469,2.7522,2
-5.0847,5.0004,2
-2.9598,2.977,2
-1.206,1.2765,2
-4.0275,3.8698,2
-2.9598,2.977,2
-1.1627,1.0742,2
-3.9785,3.8874,2
-4.6126,4.4875,2
-4.8431,4.6826,2
-7.244,7.343,2
-3.0264,3.0211,2
1.1619,-1.2234,2
-11.581,11.45,2
-3.0735,2.9843,2
-5.2068,5.1575,2
-8.0732,7.8632,2
-4.4803,4.4225,2
-5.6708,5.59,2
-7.3656,7.2964,2
-4.8166,4.6952,2
-1.8488,1.6778,2
-5.0092,4.7419,2
-12.007,11.602,2
-3.3694,3.3721,2
-3.3694,3.3721,2
-5.3307,5.2128,2
-3.5603,3.5178,2
-4.7842,4.6702,2
-10.453,10.379,2
-6.3013,6.207,2
-4.8748,4.7082,2
-7.9674,7.8113,2
-2.3637,2.4517,2
-7.5362,7.2682,2
-9.4076,9.2935,2
-8.1478,7.9616,2
-11.431,11.403,2
-6.9576,6.7472,2
-4.7842,4.6702,2
-7.6501,7.4677,2
-1.7053,1.6048,2
-1.4257,1.19,2
-6.1188,5.9315,2
-6.1188,5.9315,2
-3.7857,3.6381,2
-4.5762,4.4531,2
-8.8391,8.6901,2
-3.0351,2.9981,2
-8.3974,8.3576,2
-5.2407,5.2368,2
-7.0259,6.9371,2
-4.6837,4.6086,2
-5.3068,5.145,2
-7.2552,7.0627,2
-7.2552,7.0627,2
-7.2552,7.0627,2
-3.0953,3.0928,2
-10.447,10.372,2
-4.783,4.6528,2
-4.783,4.6528,2
-5.3996,5.3006,2
-5.2049,5.127,2
-7.3402,7.1348,2
-5.8022,5.5773,2
-4.3318,4.2813,2
-1.9917,1.9174,2
-4.6908,4.6438,2
-2.6431,2.4567,2
-1.8233,1.9288,2
-4.3318,4.2813,2
-4.3318,4.2813,2
-4.7654,4.6917,2
-6.36,6.2001,2
-7.337,7.1382,2
-5.5305,5.4257,2
-2.783,2.7497,2
-4.2971,4.0666,2
-1.8388,1.7338,2
-2.3746,2.3972,2
-3.0438,3.0478,2
-5.1291,5.0132,2
-9.2884,9.1528,2
-6.0074,5.9313,2
-5.4732,5.3873,2
-4.2781,4.0839,2
-1.8549,1.8236,2
-6.4446,6.4012,2
-4.1275,4.0229,2
-6.0365,5.9548,2
-2.6478,2.5131,2
-6.6209,6.447,2
-4.3251,4.1668,2
-6.0591,6.0432,2
-2.2857,2.1862,2
-4.5726,4.5307,2
-3.6072,3.5853,2
-4.8233,4.9105,2
-6.0354,5.9499,2
-2.055,1.9662,2
-5.4802,5.3577,2
-7.2059,6.986,2
-7.1424,7.0061,2
-5.679,5.5486,2
-5.846,5.7325,2
-5.886,5.8723,2
-6.1522,6.0299,2
-4.703,4.6741,2
-10.635,10.533,2
-7.1242,7.0942,2
-9.0625,8.9703,2
-6.3665,6.2199,2
-7.0926,7.0728,2
-2.6595,2.7142,2
-3.5696,3.6167,2
-2.6595,2.7142,2
-5.241,5.2269,2
-1.4938,1.524,2
-6.3553,6.2344,2
-4.583,4.4174,2
-9.233,9.0417,2
-6.3553,6.2344,2
-6.0606,5.9718,2
-6.079,5.9246,2
-6.079,5.9246,2
-3.9832,3.9954,2
-6.035,5.894,2
-8.601,8.6311,2
-3.5597,3.4707,2
-10.045,9.9397,2
-6.3774,5.9834,2
-3.6041,3.543,2
-4.3872,4.3087,2
-7.5663,7.4914,2
-4.11,3.922,2
-2.324,2.3638,2
-3.7288,3.6807,2
-7.119,6.9047,2
-5.1924,5.1535,2
-6.3024,6.1362,2
-8.601,8.6311,2
-7.5359,7.4728,2
-3.83,3.7486,2
-2.7187,2.6695,2
-3.6975,3.6274,2
-2.9111,2.9671,2
-2.3644,2.3821,2
-2.6847,2.5123,2
-7.5216,7.4439,2
-6.2417,6.1641,2
-4.2918,4.2619,2
-3.895,3.7999,2
-3.536,3.3947,2
-5.7964,5.6077,2
-1.84,1.9013,2
-1.84,1.9013,2
-5.067,5.0083,2
-5.8744,5.7591,2
-3.9725,3.8312,2
-6.3248,6.1938,2
-3.0529,2.9276,2
-1.1482,1.1516,2
-8.8849,8.8589,2
-8.5165,8.5204,2
-6.7433,6.7448,2
-3.3609,3.2427,2
-6.2886,6.2081,2
-8.967,8.7325,2
-5.4799,5.4161,2
-5.7788,5.5993,2
-5.1696,4.9907,2
-3.0008,2.8769,2
-0.76927,0.80296,2
-5.1148,5.1417,2
-2.8584,2.9017,2
-3.8931,3.7319,2
-4.224,4.038,2
-6.4257,6.2862,2
-8.7079,8.6757,2
-3.7069,3.6162,2
-5.0006,5.0302,2
-9.8391,9.7836,2
-3.6925,3.6847,2
-3.7069,3.6162,2
-10.274,10.101,2
-6.6031,6.5627,2
-4.9468,4.8531,2
-4.9729,4.8726,2
-2.4774,2.4366,2
-4.5064,4.4205,2
-3.2336,3.1087,2
-7.2138,7.1953,2
-0.5673,0.57373,2
-4.0802,3.8813,2
-2.7094,2.6498,2
-3.4831,3.5425,2
-4.8893,4.8125,2
-7.2761,7.2104,2
-3.1338,2.9747,2
-4.3899,4.3442,2
-2.3858,2.4279,2
-3.8552,3.8438,2
-1.7969,1.8712,2
-10.425,10.274,2
-4.5143,4.1936,2
-4.5143,4.1936,2
-3.4831,3.5425,2
-7.2127,7.0662,2
-6.5749,6.3739,2
-4.0916,3.9504,2
-3.8471,3.7136,2
-5.5479,5.4546,2
-7.1299,6.885,2
-3.8552,3.8438,2
-2.3265,2.4009,2
-6.1181,6.1401,2
-6.2122,6.1781,2
-0.66169,0.63527,2
-1.8282,1.8347,2
-7.6228,7.5252,2
-2.0967,2.0808,2
-5.1396,5.0183,2
-0.56887,0.63781,2
-7.9798,7.8921,2
-1.5771,1.5818,2
-4.0042,3.809,2
-5.1396,5.0183,2
-0.24733,0.2038,2
-8.3099,8.1732,2
-5.1254,5.1535,2
-3.8268,3.7163,2
-9.8154,9.6833,2
-2.321,2.1729,2
-4.8984,4.7834,2
-8.121,7.9924,2
-5.6026,5.4883,2
-0.73195,0.80767,2
-9.7291,9.4719,2
-1.8853,1.9507,2
-8.2588,8.1244,2
-2.2109,2.2611,2
-6.7541,6.6257,2
-8.8592,8.7109,2
-8.8592,8.7109,2
-7.2158,7.1407,2
0.11992,0.0485,2
-6.3508,6.1918,2
-4.8973,4.7562,2
-5.9973,5.9167,2
-1.206,1.2765,2
0.26767,-0.061093,2
-5.1922,5.1403,2
-1.7233,1.5514,2
-3.1684,3.1706,2
-10.312,10.088,2
-3.9832,3.7769,2
-11.177,10.836,2
-10.31,9.9556,2
-9.1703,9.0585,2
-2.5098,2.4019,2
-8.3595,8.2789,2
-11.075,10.928,2
-3.111,2.9158,2
-5.5658,5.4144,2
-3.9303,3.7688,2
-5.3507,5.1352,2
-5.9376,5.7844,2
-0.95131,0.87299,2
-6.0266,5.8585,2
-6.0266,5.8585,2
-8.0412,7.8994,2
-6.1116,5.8882,2
-0.02785,0.094831,2
-3.8221,3.7067,2
-1.6674,1.6678,2
-7.8563,7.8648,2
-13.586,13.446,2
0.39727,-0.68248,2
-5.6194,5.4526,2
-10.299,10.324,2
-6.8565,6.7255,2
-6.6604,6.5929,2
-5.2668,5.2841,2
-6.6426,6.4941,2
-2.9319,2.7674,2
-4.1532,4.0936,2
-4.9195,4.8181,2
-3.3638,3.2394,2
-3.2785,3.2739,2
-3.3638,3.2394,2
-3.3638,3.2394,2
-3.7966,3.6775,2
-5.0664,5.0571,2
-6.2874,6.265,2
-8.7857,8.614,2
-3.0684,3.1203,2
-5.8282,5.7887,2
-3.6415,3.566,2
-6.5597,6.4248,2
-6.4149,6.3116,2
-4.6502,4.7205,2
-3.9422,3.9046,2
-7.8581,7.7581,2
-8.3768,8.2643,2
-5.8202,5.7329,2
-6.3952,6.4298,2
-7.0994,6.9218,2
-4.8678,4.7291,2
-6.2904,6.1631,2
-4.9772,4.7485,2
-7.585,7.4916,2
-4.9133,4.8559,2
-7.8846,7.6442,2
-5.4669,5.2865,2
1.1341,-1.0688,2
-6.4899,6.3913,2
-9.7489,9.6479,2
-9.7349,9.6145,2
-9.7489,9.6479,2
-5.2239,5.0557,2
-8.7662,8.7531,2
-10.169,9.853,2
-9.7244,9.6341,2
-5.0468,4.9933,2
-7.3167,7.0873,2
-5.7728,5.6148,2
-0.35323,0.36923,2
-3.9764,3.9237,2
-5.6891,5.5486,2
-4.8405,4.7102,2
-4.6441,4.5341,2
-5.7421,5.685,2
-1.4466,1.5169,2
-6.6664,6.5762,2
-7.3476,7.2656,2
-4.1714,4.1158,2
-0.50592,0.61581,2
-7.0685,6.9491,2
-4.8448,4.7936,2
-5.6891,5.5486,2
-8.5871,8.5594,2
-3.0922,2.9766,2
-8.5871,8.5594,2
-4.2721,4.229,2
-6.1584,6.1391,2
-7.1671,7.2406,2
-1.7557,1.7037,2
-1.7691,1.7068,2
-6.6757,6.6035,2
-0.92027,1.1122,2
-4.4191,4.3642,2
-5.4856,5.4137,2
-5.5658,5.4144,2
-5.5473,5.449,2
-6.4642,6.2172,2
-1.6551,1.6849,2
-1.5594,1.6154,2
-7.4432,7.3922,2
-6.3254,6.1536,2
-2.8876,2.8243,2
-0.26574,0.28768,2
-6.4216,6.3278,2
-4.3184,4.1745,2
-6.2731,6.1487,2
-4.2779,4.0947,2
-6.0572,6.0064,2
-5.5782,5.5295,2
-5.6755,5.6203,2
-5.6755,5.6203,2
