@relation shedat-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 {1,2,3,}

@data
-1.1513,5.5948,-4.2673,2
-1.1513,5.5948,-4.2673,2
-1.1513,5.5948,-4.2673,2
-2.8285,4.0331,-1.1141,2
-2.8285,4.0331,-1.1141,2
-2.3005,2.3669,0.0012128,2
-2.3005,2.3669,0.0012128,2
-2.3005,2.3669,0.0012128,2
-2.3005,2.3669,0.0012128,2
-2.2376,2.4344,-0.12479,2
-2.2376,2.4344,-0.12479,2
-2.2376,2.4344,-0.12479,2
-1.4993,4.7719,-3.0822,2
-1.4993,4.7719,-3.0822,2
-1.37,3.6792,-2.1041,2
-2.5153,0.17873,2.4976,2
-0.88736,0.058633,0.85097,2
-1.4681,-0.83069,2.3733,2
-1.0757,1.2086,-0.14356,2
-0.65317,1.2986,-0.50394,2
-0.49339,0.76074,-0.14548,2
-2.4556,4.2123,-1.6215,2
-2.2333,1.4446,0.95498,2
-3.4821,2.6449,1.0073,2
-2.1887,1.5649,0.97807,2
-1.3135,2.3575,-1.023,2
0.11581,0.93543,-0.83968,2
-3.3077,0.4321,2.8415,2
-3.3142,3.965,-0.27572,2
-1.877,1.2351,0.58066,2
-1.6626,2.2643,-0.54209,2
-1.6626,2.2643,-0.54209,2
-2.1066,5.0332,-2.7438,2
-1.5244,0.84023,0.91189,2
-0.66532,1.222,-0.45498,2
-1.3141,2.7737,-1.3496,2
-1.3141,2.7737,-1.3496,2
-1.5758,0.68787,0.99462,2
-1.1209,0.38163,0.87781,2
-0.38643,-0.82658,1.297,2
-3.4068,2.7821,0.80927,2
-3.4068,2.7821,0.80927,2
-3.4447,2.9242,0.70092,2
-1.2256,-0.20042,1.4843,2
-3.328,2.7898,0.78623,2
-3.328,2.7898,0.78623,2
-1.4173,-3.1454,4.5328,2
-1.3273,-0.7277,2.1206,2
-0.33854,0.98212,-0.47714,2
-0.33854,0.98212,-0.47714,2
-1.3826,2.9238,-1.313,2
-3.2516,2.6513,0.75329,2
-0.99897,4.0938,-2.8696,2
-2.5124,1.8552,0.69851,2
-0.58151,-0.16779,0.72111,2
-0.081823,1.6409,-1.4785,2
-0.081823,1.6409,-1.4785,2
-2.9183,4.253,-1.1134,2
-1.0374,0.38873,0.77742,2
-0.97934,1.8781,-0.78578,2
-2.0739,-0.44997,2.4777,2
-2.0739,-0.44997,2.4777,2
-4.0626,1.5258,2.5169,2
-0.60465,1.5849,-0.78524,2
-1.3064,0.39789,1.0269,2
-1.0268,0.90349,0.18683,2
-0.61875,0.77229,-0.17355,2
-1.7469,0.37528,1.5029,2
-1.7469,0.37528,1.5029,2
-1.7469,0.37528,1.5029,2
-3.8687,3.8613,0.16257,2
-1.1465,0.50639,0.73883,2
-3.587,0.079699,3.4883,2
-2.9481,1.8667,1.2355,2
-1.1028,2.705,-1.259,2
-2.642,2.5737,0.16436,2
-1.3669,4.3351,-2.8276,2
-1.1828,0.40018,0.96281,2
-1.4027,0.75159,0.82153,2
-2.6594,4.3743,-1.3882,2
-0.74502,1.0344,-0.21111,2
-2.3341,6.1617,-3.6299,2
-1.14,2.8319,-1.4314,2
-1.4246,4.3524,-2.9717,2
-1.5923,5.1993,-3.3966,2
-1.0656,2.3784,-1.1908,2
-3.4239,4.4947,-0.80709,2
-2.1935,2.4599,-0.19875,2
-0.40934,2.6341,-2.0541,2
-1.0746,0.71289,0.6447,2
-1.0746,0.71289,0.6447,2
-2.816,2.1302,0.86553,2
-2.5228,0.12167,2.4895,2
-3.0702,0.41045,2.8717,2
-1.7856,-0.12524,2.0678,2
-0.36695,3.2477,-2.7878,2
-1.9538,2.1505,-0.016043,2
-2.8418,4.8378,-1.7784,2
-2.6569,4.9513,-1.9307,2
-0.55126,3.6467,-2.9253,2
-2.1898,-1.7355,4.0561,2
-1.4329,0.24951,1.4195,2
-3.745,1.8582,2.1729,2
0.39891,0.70835,-0.80406,2
-2.1844,2.9273,-0.62122,2
-1.9529,0.67194,1.2076,2
-1.8925,1.0848,0.99652,2
-1.6409,2.0107,-0.20521,2
-1.6409,2.0107,-0.20521,2
-2.6546,3.5882,-0.86601,2
-1.0267,2.179,-1.1262,2
-0.59133,-0.046256,0.75425,2
-0.59133,-0.046256,0.75425,2
-2.8602,3.9836,-1.0347,2
-1.1316,1.0756,0.18917,2
-2.7154,1.5722,1.2839,2
-1.5911,4.8399,-3.05,2
-0.9187,1.4232,-0.23745,2
-3.7274,3.0403,0.93342,2
-2.5514,4.3616,-1.6351,2
-1.8167,2.0795,-0.19142,2
-2.0109,-0.52593,2.4594,2
-2.0109,-0.52593,2.4594,2
-2.0109,-0.52593,2.4594,2
-1.2245,1.3655,-0.12563,2
-2.5422,1.9541,0.8019,2
-2.6438,-0.69717,3.5607,2
0.29624,3.2067,-3.1981,2
-2.2585,2.5984,-0.049128,2
-0.62259,2.6376,-1.825,2
-2.2585,2.5984,-0.049128,2
-0.051502,1.3832,-1.1187,2
-1.8638,2.6152,-0.64885,2
-2.4468,-0.22001,2.7319,2
-1.4095,6.4387,-4.6621,2
-1.006,2.3575,-1.073,2
-1.475,2.5604,-1.0832,2
-1.741,1.2915,0.65777,2
-2.3357,1.9037,0.54169,2
-1.771,1.4153,0.53133,2
-0.73909,1.8752,-1.0766,2
-0.73909,1.8752,-1.0766,2
-2.5517,2.9357,-0.13506,2
-0.20876,1.1825,-0.84459,2
-0.88057,1.8363,-0.68205,2
-2.2117,4.8694,-2.325,2
0.13434,3.6047,-3.4257,2
0.13434,3.6047,-3.4257,2
-2.1691,4.5266,-2.0728,2
-1.9853,3.6263,-1.5648,2
-1.7615,1.7107,0.13431,2
-2.5159,1.3646,1.339,2
-1.6122,4.4603,-2.6272,2
-1.6015,1.6056,0.1717,2
-2.6517,3.3812,-0.46935,2
-0.61165,3.7303,-2.8591,2
-1.2718,2.3887,-0.87977,2
-2.2395,0.48331,1.8115,2
-3.2587,1.6417,1.7578,2
-3.0414,1.0645,2.0492,2
-1.7664,2.6928,-0.75631,2
-1.5303,4.3319,-2.4493,2
-0.050352,0.21187,-0.061568,2
-2.4831,1.7552,0.8971,2
-1.4706,-0.79428,2.3941,2
-1.2737,0.81494,0.46242,2
-2.0353,2.9918,-0.88392,2
-1.9024,3.556,-1.565,2
-0.73259,0.36465,0.46298,2
-1.0747,2.8324,-1.6225,2
-0.98356,4.0246,-2.8118,2
-1.617,1.5102,0.13207,2
-2.1978,-0.12319,2.3616,2
-1.0004,2.0317,-0.83812,2
-0.76127,1.7739,-0.8643,2
-2.5519,3.1298,-0.43661,2
-0.30866,0.19356,0.28232,2
-3.5078,2.1656,1.5357,2
-3.5078,2.1656,1.5357,2
-3.5078,2.1656,1.5357,2
-2.6644,1.2769,1.5696,2
-1.5808,3.4401,-1.8123,2
-1.8799,2.5814,-0.57477,2
-2.3445,1.7115,0.67858,2
-1.0767,1.4852,-0.35816,2
-1.1439,-0.64067,1.897,2
-2.5876,4.6648,-1.7795,2
-0.66718,1.1408,-0.385,2
-1.5808,3.4401,-1.8123,2
-1.4144,4.1242,-2.5376,2
-2.9437,5.0535,-1.9528,2
-1.0456,1.9366,-0.56556,2
-0.54377,2.5786,-2.0159,2
-3.1461,-0.3866,3.4633,2
-1.0156,0.42583,0.77518,2
-2.4982,2.5725,0.12392,2
-2.8445,2.8737,0.24085,2
-1.08,3.9037,-2.6705,2
-0.90438,0.16271,0.65247,2
-1.4085,-0.41634,1.9891,2
0.75515,2.0417,-2.5066,2
-2.7816,2.5641,0.28688,2
-1.619,1.7692,0.17017,2
-4.1048,6.0451,-1.6943,2
-3.623,3.8457,-0.021676,2
-4.1048,6.0451,-1.6943,2
-2.2535,2.2891,0.02907,2
-2.7622,2.4458,0.51738,2
-1.6681,0.53062,1.2908,2
-0.3221,0.37644,0.084533,2
-2.146,-0.15209,2.3481,2
-1.2206,0.68308,0.656,2
-0.67409,3.6107,-2.6768,2
-1.3783,1.7925,-0.30451,2
-3.9887,5.7995,-1.4844,2
-2.545,2.2098,0.37284,2
-0.54377,2.5786,-2.0159,2
-2.6644,1.2769,1.5696,2
-3.3805,2.6386,1.0476,2
-3.3805,2.6386,1.0476,2
-1.5359,4.6077,-2.8695,2
-2.7254,1.3237,1.5773,2
-0.76708,3.4153,-2.5729,2
-0.76708,3.4153,-2.5729,2
-2.8751,3.1174,-0.14422,2
-2.8751,3.1174,-0.14422,2
-0.66626,-0.48796,1.2397,2
-2.1693,3.0158,-0.65759,2
-2.7847,-0.44832,3.255,3
-2.9171,-1.9494,4.9138,3
-2.5997,-0.55981,3.1492,3
-3.1102,1.0724,2.1398,3
-2.9695,1.1983,1.8212,3
-2.7197,2.2153,0.59222,3
-1.7722,-0.046256,1.9957,3
-2.3951,-1.867,4.2599,3
-3.091,0.7797,2.5188,3
-4.0138,-1.1241,5.4019,3
-4.0138,-1.1241,5.4019,3
-2.2436,0.937,1.4044,3
-1.2592,-2.1066,3.5181,3
-1.8488,-2.5507,4.6758,3
-2.1425,-0.15998,2.3934,3
-2.7254,1.3237,1.5773,3
-2.7254,1.3237,1.5773,3
-3.4509,0.75425,2.7795,3
-2.3326,-1.2751,3.8361,3
-1.0848,1.1373,0.014299,3
-3.68,-0.80944,4.5641,3
-3.0942,1.8347,1.633,3
-4.8345,-0.55538,5.5479,3
-5.4397,1.7218,3.9569,3
-2.1905,1.1597,1.2178,3
-2.6852,-0.65182,3.4873,3
-2.6852,-0.65182,3.4873,3
-3.1839,-0.17972,3.3462,3
-2.4578,-1.156,3.6931,3
-2.7459,2.0873,0.97708,3
-3.6581,-1.7254,5.475,3
-1.0402,-0.38303,1.4885,3
-3.6917,-1.7831,5.5664,3
-2.3706,-1.0917,3.663,3
-2.6268,-0.24939,3.0134,3
-2.7687,-0.0099983,2.9419,3
-3.3577,-0.88278,4.3273,3
-2.8173,2.4083,0.6563,3
-1.9152,0.81135,1.1934,3
-4.0945,1.0298,3.3046,3
-3.7471,-0.96549,4.6798,3
-3.7471,-0.96549,4.6798,3
-3.206,2.3158,1.1426,3
-2.0124,-0.64159,2.6731,3
-3.2815,0.94171,2.5844,3
-1.7848,-0.30483,2.0417,3
-0.5613,-0.53587,1.1776,3
-2.5732,-0.12287,2.8182,3
-1.9277,-1.3151,3.3645,3
-3.4325,0.66348,2.958,3
-1.1364,1.2924,0.15654,3
-2.379,1.4495,1.0187,3
-2.5226,1.1794,1.4596,3
-2.2588,-0.82441,3.2601,3
-2.8967,1.2309,1.8161,3
-1.0201,-0.93975,2.0512,3
-1.558,-1.8295,3.5409,3
-2.6364,-1.7354,4.4837,3
-2.6364,-1.7354,4.4837,3
-3.1185,0.51348,2.7881,3
-2.9667,0.2713,2.9224,3
-2.4456,-1.1617,3.7504,3
-1.7869,0.98014,0.96876,3
-3.4646,1.9015,1.7756,3
-2.9507,0.27154,2.912,3
-2.9507,0.27154,2.912,3
-4.4074,1.6571,2.9122,3
-1.4726,-0.81841,2.4667,3
-2.7249,1.1774,1.7062,3
-2.2987,0.04669,2.408,3
-1.2087,-1.7573,3.0084,3
-1.4463,-1.4588,3.0878,3
-1.9081,0.35334,1.7022,3
-2.2656,0.016075,2.3003,3
-3.0848,3.1449,0.26998,3
-2.8715,0.80537,2.4341,3
-1.8363,-2.5343,4.7205,3
-1.8411,-2.4616,4.6542,3
-2.4536,1.4983,1.2318,3
-2.1303,0.15656,2.0883,3
-2.1014,-0.30881,2.4812,3
-3.3672,1.6719,1.757,3
-3.1326,-0.79927,4.2528,3
-3.7324,0.87227,3.1551,3
-3.9752,-1.142,5.3846,3
-2.3167,0.55226,1.9448,3
-2.8084,0.95844,2.0602,3
-1.9471,0.84299,1.265,3
-1.3828,-1.1654,2.5968,3
-3.8591,-1.8811,5.718,3
-1.8316,-0.3915,2.2639,3
-1.0433,-1.3662,2.5523,3
-4.1751,0.22902,4.0044,3
-1.8567,0.74423,1.4481,3
-3.1959,0.29544,3.0226,3
-2.8948,-0.282,3.2279,3
-1.5032,-0.66517,2.1859,3
-1.3783,-0.9489,2.4863,3
-3.9773,-0.15934,4.2095,3
-2.6214,-1.2383,3.8782,3
-2.3507,2.2812,0.53546,3
-1.0131,-3.1809,4.3277,3
-0.85171,-2.5361,3.5363,3
-0.85171,-2.5361,3.5363,3
-3.3037,-1.1764,4.5655,3
-2.4478,1.4246,1.1967,3
-1.4908,-2.9484,4.5121,3
-1.1629,-2.0449,3.2598,3
-1.5762,-0.53872,2.1592,3
-1.6778,0.66576,1.2456,3
-2.5362,-0.61784,3.2133,3
-2.8141,-1.6174,4.4533,3
-0.84307,-0.22603,1.1832,3
-2.3828,-1.8782,4.4729,3
-3.0545,1.8283,1.4742,3
-3.0617,-0.81903,3.9397,3
-3.2488,0.4749,2.8791,3
-2.8983,-0.4946,3.5242,3
-2.4327,-1.7169,4.2454,3
-2.7179,-0.46325,3.3516,3
-3.3801,-0.59646,4.1324,3
-3.3801,-0.59646,4.1324,3
-2.1119,1.3918,0.94676,3
-2.3486,-0.22175,2.6722,3
-1.9093,0.89219,1.2786,3
-3.2271,-2.7746,6.1623,3
-3.19,1.3821,2.0378,3
-3.4449,1.2821,2.4015,3
-1.7715,-1.4879,3.4437,3
-2.3048,-0.37161,2.762,3
-2.5979,-0.89546,3.6419,3
-2.3457,2.0163,0.53964,3
-3.7143,0.73756,3.1461,3
-2.2009,-1.5386,3.8551,3
-4.2433,-0.40061,4.6142,3
-3.3459,1.9803,1.6584,3
-2.9179,0.40441,2.6202,3
-3.3199,2.3422,0.96141,3
-3.1217,-0.81994,4.0398,3
-4.8382,-1.2634,6.2503,3
-2.6423,0.26821,2.6266,3
-2.4392,1.0475,1.5302,3
-3.393,0.51107,2.9317,3
-3.4887,0.63601,2.9572,3
-2.9899,0.41748,2.7905,3
-4.0228,1.9349,2.1506,3
-2.092,-0.75519,3.0545,3
-2.0373,-0.33281,2.5372,3
-3.7324,0.87227,3.1551,3
-3.7053,-0.37535,4.0649,3
-1.933,0.46404,1.6349,3
-2.2705,0.31463,2.0136,3
-2.2103,0.39897,1.7971,3
-1.3518,-1.9976,3.545,3
-3.3239,0.73257,2.6345,3
-2.6789,-0.42007,3.1751,3
-2.5918,-1.3992,4.1565,3
-2.2092,-1.5553,3.8633,3
-2.2092,-1.5553,3.8633,3
-2.2071,0.35432,1.8947,3
-1.0359,0.23683,0.91632,3
-3.3779,1.7878,1.7128,3
-2.5358,0.27787,2.3758,3
-1.7955,-0.75677,2.7358,3
-2.35,0.79676,1.8183,3
-3.2432,2.9623,0.47622,3
-1.6892,-0.26271,2.0685,3
-2.1178,-0.27797,2.5503,3
-2.1584,-1.1531,3.3392,3
-3.0049,-0.22415,3.3471,3
-1.948,0.45177,1.677,3
-2.634,0.65673,2.1313,3
-2.8115,1.225,1.4874,3
-3.5706,2.3495,1.3315,3
-2.4972,-1.022,3.4956,3
-2.7958,-0.59206,3.326,3
-2.666,0.5024,2.3055,3
-2.0399,-1.1882,3.2969,3
-2.6231,0.72623,1.9667,3
-1.8282,2.1085,-0.0165,3
-0.95632,-0.021338,1.0688,3
-1.7444,-1.671,3.4619,3
-2.7888,1.1893,1.6462,3
-3.1882,1.7886,1.412,3
-1.1769,-0.1285,1.5306,3
-2.5634,0.54523,2.3224,3
-3.8247,1.2782,2.8611,3
-3.8247,1.2782,2.8611,3
-3.1288,2.2914,1.2034,3
-3.5105,2.1813,1.4243,3
-2.9607,-1.8955,4.8464,3
-2.1805,-0.63839,2.996,3
-0.055922,0.83988,-0.59224,3
-3.9655,-1.6047,5.7035,3
-3.0178,-0.99367,4.1952,3
-2.1988,0.33598,2.059,3
-1.2019,-0.65796,1.9331,3
-3.9579,0.39099,3.697,3
-2.7243,-1.6143,4.3959,3
-2.4193,0.36086,2.0303,3
-0.57213,-0.64946,1.3178,3
-2.2105,0.90948,1.6199,3
-2.8283,-1.1947,4.1586,3
-1.0211,1.5568,-0.23457,3
-3.2279,3.8239,-0.42705,3
-2.2299,-0.59008,2.8711,3
-3.8408,-0.31591,4.2952,3
-3.0435,0.68907,2.3781,3
-0.31923,0.21567,0.26457,3
-3.8559,-0.29925,4.2939,3
-3.758,-1.86,5.7719,3
-0.84071,-2.5803,3.379,3
-0.87693,-3.1448,4.1542,3
-1.9826,-0.30189,2.239,3
-1.4581,-1.414,2.9241,3
-2.3452,-2.2027,4.7094,3
-1.8726,-1.132,3.1194,3
-4.1277,1.3622,3.0144,3
-4.1638,1.1861,3.073,3
-4.1277,1.3622,3.0144,3
-1.8211,0.49391,1.3557,3
-2.952,-0.56535,3.6278,3
-1.0755,-1.108,2.3323,3
-1.6992,-0.79323,2.7377,3
-2.6181,-2.2667,4.9799,3
-1.2842,-0.68751,1.9888,3
-1.4299,-3.2992,4.8854,3
-1.0821,-1.5602,2.7558,3
-1.4299,-3.2992,4.8854,3
-2.9971,-0.063404,3.3205,3
-3.3999,1.7677,1.8985,3
-1.1409,-1.7559,2.9944,3
-3.1473,2.017,1.2826,3
-2.2509,0.55596,1.8308,3
-2.7471,-1.1426,4.1167,3
-4.0975,1.0395,3.1373,3
-2.1957,0.83089,1.5507,3
-2.0467,-1.5918,3.9466,3
-2.752,-0.82482,3.709,3
-2.752,-0.82482,3.709,3
-1.722,-1.0119,2.8412,3
-2.9922,-0.049811,3.1137,3
-2.1519,3.1385,-0.68676,3
-3.0347,0.23981,2.863,3
-3.1509,0.56972,2.872,3
-1.0601,-3.3329,4.5324,3
-2.6381,0.66622,2.0547,3
-2.3993,0.22404,2.2863,3
-1.9324,-0.59324,2.5872,3
-1.8612,0.46711,1.588,3
-2.3564,-1.0359,3.5033,3
-2.7503,1.1709,1.7492,3
-2.2427,-2.5429,4.8337,3
-3.2339,1.6294,1.9212,3
-1.9449,-0.63279,2.8553,3
-2.4653,0.32861,2.2635,3
-2.6465,-0.5394,3.2923,3
-1.3123,-0.60329,1.8694,3
-1.7818,1.4079,0.50599,3
-3.1113,-1.9465,4.9857,3
-2.2779,-0.74931,3.0843,3
-2.3459,-1.1545,3.7262,3
-1.7229,2.1422,-0.2101,3
-3.2562,1.6755,1.601,3
-4.3225,2.1772,2.3692,3
-1.3799,-2.3166,3.7482,3
-2.2337,0.37905,2.0504,3
-1.9449,-0.63279,2.8553,3
-3.934,2.1418,1.9536,3
-2.3823,-0.32336,2.8105,3
-2.2855,1.7697,0.73668,3
-3.8543,2.9773,1.2115,3
-2.1031,-0.6521,2.7053,3
-2.7851,0.90764,1.8633,3
-3.4759,-0.60622,4.0797,3
-1.1747,-1.6449,2.9174,3
-3.6816,-0.70641,4.5798,3
-1.8263,-1.0389,3.0456,3
-1.1654,-0.47847,1.7155,3
-4.1733,0.15565,4.1466,3
-1.0455,-1.1205,2.2506,3
-1.0613,-1.2076,2.4182,3
-2.1648,0.48885,1.8162,3
-3.0691,-2.3661,5.5094,3
-1.7471,-0.96469,2.8628,3
0.053275,-0.96301,1.0265,3
-3.4236,-0.17671,3.8115,3
-0.84209,-0.95658,2.0333,3
-1.5394,1.1238,0.56499,3
-3.2194,1.9713,1.5177,3
-3.0183,2.0876,1.1922,3
-1.1653,-1.6731,2.9316,3
-2.3085,-0.26046,2.6788,3
-2.0652,2.0833,0.26778,3
-1.8579,-2.0452,3.8689,3
-1.8803,0.7057,1.3491,3
-2.2901,0.57594,1.941,3
-2.2539,-1.026,3.2517,3
-3.4298,-2.3114,5.752,3
-3.2554,-0.49866,3.7798,3
-2.4518,2.0266,0.52445,3
-1.1405,0.65126,0.74137,3
-1.7248,-2.1837,3.976,3
-2.4829,-0.71893,3.1146,3
-2.6972,0.027071,2.5963,3
-2.9432,0.77297,2.2888,3
-1.7277,-0.75697,2.5831,3
-2.081,-0.61329,2.7381,3
-2.4682,2.1196,0.6849,3
-3.4144,0.78446,2.7132,3
-2.8165,-0.050231,2.9401,3
-2.6883,-1.132,3.9563,3
-4.5201,1.0502,3.6979,3
-2.9891,2.5327,0.81092,3
-2.5057,1.9144,0.68069,3
-2.3943,-1.2463,3.7148,3
-4.5712,1.7675,2.9353,3
-3.6689,-0.9316,4.6741,3
-2.6191,0.10764,2.5699,3
-0.35082,-1.1058,1.5791,3
-3.4769,0.86635,2.7085,3
-1.4484,-1.1527,2.6636,3
-2.5397,-0.13132,2.8552,3
-1.6192,-1.5783,3.1868,3
-2.9541,0.091928,3.0059,3
-3.3975,-0.015677,3.5482,3
-2.0102,-1.3478,3.4981,3
-2.8198,-1.754,4.6039,3
-4.2593,2.4625,1.9745,3
-2.4112,0.62221,1.942,3
-2.6482,-0.37147,3.2575,3
-2.5128,-1.5877,4.0877,3
-1.8961,0.32657,1.6635,3
-2.5953,0.4563,2.3073,3
-2.4864,-1.3091,3.8833,3
-2.4864,-1.3091,3.8833,3
-2.3968,0.15498,2.3822,3
-2.081,-0.51338,2.4663,3
-3.4553,-1.0199,4.5477,3
-3.5621,-0.55625,4.2181,3
-3.8659,1.9016,2.0671,3
-2.135,-2.0741,4.3083,3
-1.3588,-1.1974,2.695,3
-2.4077,0.23229,2.1811,3
-3.074,-0.69409,3.9261,3
-2.0189,0.43111,1.6237,3
-1.8562,-0.71654,2.6534,3
-2.4577,0.35994,2.3265,3
-2.1457,0.66746,1.6206,3
-1.8047,0.52541,1.446,3
-2.2775,1.2548,1.1489,3
-1.3935,-0.25395,1.6956,3
-3.2193,1.2947,2.1476,3
-2.8917,1.0516,2.118,3
-1.6941,-0.80186,2.6778,3
-2.0794,1.7848,0.55816,3
-3.0205,-2.4075,5.6048,3
-2.8788,0.43736,2.5881,3
-3.4273,0.72951,2.6867,3
-1.9273,1.1131,1.0093,3
-4.0513,-0.49678,4.7266,3
-3.1265,0.81082,2.488,3
-2.4808,-0.15058,2.6384,3
-3.3949,-0.1868,3.7616,3
-1.1828,0.17425,1.2171,3
-1.4454,1.6063,0.13209,3
-3.198,-1.1457,4.4496,3
-3.4944,0.57344,3.0871,3
-2.8761,1.1038,1.8648,3
-1.4034,-1.4243,2.9647,3
-0.80426,-2.3779,3.243,3
-3.569,-0.8817,4.5295,3
-1.6394,-0.82424,2.5942,3
-2.1923,1.7341,0.77527,3
-0.4059,-0.40807,0.91411,3
-3.6975,1.4302,2.3838,3
-2.8732,-0.74202,3.7563,3
-2.3092,-0.79401,3.3889,3
-2.8434,-1.4992,4.4974,3
-1.4868,-2.1236,3.6747,3
-1.8916,1.5311,0.47406,3
-2.1983,-1.2967,3.6743,3
-4.1872,2.0455,2.2099,3
-2.8896,0.36444,2.6443,3
-2.1859,0.67761,1.8131,3
-2.0936,-0.27249,2.5199,3
-2.914,-0.43476,3.6023,3
-3.11,1.1937,2.0088,3
-2.7073,0.52432,2.2654,3
-3.1398,0.53436,2.7811,3
-2.6551,-2.6709,5.4442,3
-2.1607,1.0512,1.2593,3
-1.861,-0.49949,2.6295,3
-2.6489,-0.54386,3.1726,3
-1.3185,-0.91518,2.3782,3
-1.7365,1.48,0.50663,3
-4.8417,0.23554,4.725,3
-4.7688,2.1408,2.8393,3
-1.9005,0.20706,1.9133,3
-3.1518,0.2739,3.0201,3
-3.7286,-2.0642,5.8466,3
-2.8788,0.45989,2.5862,3
-2.8788,0.45989,2.5862,3
-2.6796,0.10113,2.6109,3
-3.346,0.045214,3.4015,3
-2.4553,0.35565,2.1647,3
-1.7397,-0.25543,2.0546,3
-0.060106,-2.0856,2.3818,3
-0.060106,-2.0856,2.3818,3
-2.8169,0.89258,2.1322,3
-2.4392,2.9137,-0.37738,3
-2.5822,0.021018,2.8447,3
-2.5822,0.021018,2.8447,3
-2.6661,-0.99259,3.8245,3
-1.5284,-0.6845,2.1631,3
-3.251,0.42523,3.099,3
-1.9667,-0.68395,2.71,3
-2.3795,-0.48225,2.8421,3
-3.473,0.03134,3.4602,3
-3.0706,3.4242,-0.083295,3
-2.271,0.79522,1.5668,3
-1.1335,0.025238,1.0298,3
-2.6943,0.55755,2.3298,3
-2.6457,-0.88836,3.7084,3
-2.96,-0.030478,3.0703,3
-2.7344,-2.6961,5.5616,3
-1.9546,-2.368,4.359,3
-2.7806,0.10023,2.8258,3
-4.2297,-0.13028,4.5295,3
-2.4929,0.7814,2.0026,3
-2.0994,-2.2503,4.4953,3
-4.3233,-0.62686,4.9567,3
-1.2407,0.94523,0.37982,3
-2.4264,0.33103,2.2122,3
-2.6295,1.0125,1.7582,3
-1.4329,-0.58853,2.0492,3
-3.9693,0.37546,3.7229,3
-3.2083,1.4689,1.9386,3
-2.8248,0.70565,2.276,3
-2.5807,1.6878,1.0544,3
-2.017,-0.83035,2.9309,3
-2.3471,-1.3669,3.8902,3
-2.7028,0.479,2.4218,3
-2.8822,-0.45083,3.3875,3
-1.7211,0.45018,1.3194,3
-1.1694,0.97972,0.41927,3
-2.8491,0.18841,2.6649,3
-2.2112,0.73827,1.6606,3
-2.2112,0.73827,1.6606,3
-2.2112,0.73827,1.6606,3
-1.8341,1.8426,0.24587,3
-3.2493,1.9914,1.3033,3
-3.4611,0.081632,3.3457,3
-2.9695,-0.36682,3.2843,3
-2.3965,-0.19612,2.7577,3
-3.0063,0.3185,2.777,3
-4.6952,1.7302,3.1693,3
-3.2,1.3038,1.9879,3
-3.3757,-1.0357,4.502,3
-3.3757,-1.0357,4.502,3
-1.6806,-2.9059,4.6297,3
-3.5642,-1.0275,4.8313,3
-2.6536,-0.99229,3.7149,3
-1.1408,-0.4226,1.8303,3
-3.1575,1.0344,2.2533,3
-3.9267,2.6108,1.4986,3
-1.6462,-1.9322,3.7164,3
-4.6952,1.7302,3.1693,3
-1.0654,-0.77795,2.0262,3
-0.82724,-0.81096,1.7792,3
-1.2585,-1.3718,2.783,3
-3.3125,0.81325,2.7441,3
-1.9546,-2.368,4.359,3
-2.0925,-1.8726,3.9462,3
-2.0925,-1.8726,3.9462,3
-2.1326,-1.1232,3.2659,3
-1.919,0.17977,1.7815,3
-2.3391,-0.71122,3.1642,3
-3.2274,-0.11396,3.5394,3
-2.6898,1.0588,1.8024,3
-2.1412,0.60815,1.6883,3
-2.222,1.2498,1.19,3
-2.4252,1.257,1.3452,3
-5.163,2.4104,2.9674,3
-2.9427,-0.63629,3.5942,3
-2.5462,1.4145,1.2415,3
-3.0537,-0.17828,3.2327,3
-1.8865,-1.6162,3.6073,3
-2.1396,0.54492,1.7922,3
-2.0578,0.43526,1.6983,3
-3.2466,-1.2339,4.7005,3
-2.9121,-0.48963,3.4549,3
-2.9121,-0.48963,3.4549,3
-3.2262,-1.2497,4.6949,3
-2.4125,-1.1959,3.6111,3
-2.647,0.94031,1.8878,3
-1.6612,-1.4049,3.1926,3
-1.7095,-0.87238,2.5888,3
-3.4599,1.0916,2.7592,3
-2.7377,0.54158,2.2861,3
-3.4209,-1.6112,5.141,3
-4.0293,1.5648,2.7231,3
-1.844,0.0022188,2.0198,3
-1.7735,-1.6913,3.6296,3
-3.2836,-0.6807,4.0523,3
-1.6648,0.38082,1.365,3
-2.6105,0.010497,2.683,3
-2.9861,1.0392,2.0448,3
-2.0217,1.9989,0.17412,3
-2.3811,-0.88108,3.3755,3
-3.3031,-1.4102,4.9477,3
-3.3031,-1.4102,4.9477,3
-3.3031,-1.4102,4.9477,3
-1.5985,-0.20821,1.9628,3
-2.4131,0.062972,2.3352,3
-4.8259,0.051186,4.8483,3
-2.1573,0.39964,2.0206,3
-3.3622,0.50449,2.8361,3
-1.0373,-0.80615,1.9354,3
-3.3577,-0.88278,4.3273,3
-3.2149,-1.5596,4.9406,3
-2.5289,-0.55806,3.1859,3
-2.0943,0.93077,1.4034,3
-2.2717,-0.87217,3.2981,3
-2.9302,1.0078,2.0923,3
-2.1559,2.4264,-0.16445,3
-0.65331,-1.3295,2.2535,3
-1.7742,-0.00067292,1.7671,3
-1.7742,-0.00067292,1.7671,3
